,idboard,board,card,cardUrl,checklist,item1,i1_status,i1_user,i1_date,item2,i2_status,i2_user,i2_date,item3,i3_status,i3_user,i3_date,item4,i4_status,i4_user,i4_date,item5,i5_status,i5_user,i5_date,i1_data,i2_data,i3_data,medicao,equipe,card2,local,macro,resto,pacote,code,complete
2277,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q14 Casa 337,https://trello.com/c/bMPieTqe,E04 Interna - Revisão de Entrega,Liberado,incomplete,,,Iniciado,incomplete,,,Finalizado,incomplete,,,Entregue,incomplete,,,Equipe,incomplete,,,,,,,,L0452 | Q14 Casa 337,L0452,Q14,Casa 337,P04,L0452P04,0
2278,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q14 Casa 337,https://trello.com/c/bMPieTqe,E01 Externa - Emassamento Texturizado,Liberado,complete,borges188,2023-02-07T14:54:11.363Z,Iniciado,complete,borges188,2023-02-07T14:54:28.765Z,Finalizado,complete,borges188,2023-02-07T14:54:28.275Z,Entregue,complete,borges188,2023-02-07T14:54:27.817Z,Equipe,complete,borges188,2023-02-07T14:54:27.817Z,,07/02/23,08/02/23,M5,EQ4,L0452 | Q14 Casa 337,L0452,Q14,Casa 337,P05,L0452P05,4
2279,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q14 Casa 337,https://trello.com/c/bMPieTqe,E02 Externa - Acabamento Textura Rolada,Liberado,complete,josebraz14,2023-09-27T17:25:12.375Z,Iniciado,complete,josebraz14,2023-09-27T17:25:25.965Z,Finalizado,complete,josebraz14,2023-09-27T17:25:34.813Z,Entregue,incomplete,,,Equipe,complete,,,,25/09/2023,27/09/2023,M13,EQ69,L0452 | Q14 Casa 337,L0452,Q14,Casa 337,P06,L0452P06,3
2280,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q14 Casa 337,https://trello.com/c/bMPieTqe,E03 Externa - Lateral Emassamento Texturizado,Liberado,complete,josebraz14,2023-05-25T18:45:20.977Z,Iniciado,complete,josebraz14,2023-05-25T18:45:30.056Z,Finalizado,complete,josebraz14,2023-05-25T18:45:45.441Z,Entregue,complete,josebraz14,2023-05-25T18:45:51.421Z,Equipe,complete,josebraz14,2023-05-25T18:45:51.421Z,,24/05/2023,24/05/2023,M9,EQ54,L0452 | Q14 Casa 337,L0452,Q14,Casa 337,P07,L0452P07,4
2281,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q14 Casa 337,https://trello.com/c/bMPieTqe,E04 Externa - Lateral Acabamento Texturizado,Liberado,complete,josebraz14,2023-09-27T17:24:25.996Z,Iniciado,complete,josebraz14,2023-09-27T17:24:38.705Z,Finalizado,complete,josebraz14,2023-09-27T17:24:49.536Z,Entregue,incomplete,,,Equipe,complete,,,,27/09/2023,27/09/2023,M13,EQ69,L0452 | Q14 Casa 337,L0452,Q14,Casa 337,P08,L0452P08,3
2282,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q14 Casa 338,https://trello.com/c/1HLAdzRE,E01 Interna - Tratamento,Liberado,complete,borges188,2023-01-13T11:43:30.214Z,Iniciado,complete,borges188,2023-01-13T11:43:52.819Z,Finalizado,complete,borges188,2023-01-13T11:43:53.254Z,Entregue,complete,borges188,2023-01-13T11:43:51.296Z,Equipe,complete,borges188,2023-01-13T11:43:51.296Z,,03/01/23,03/01/23,M4,EQ16,L0453 | Q14 Casa 338,L0453,Q14,Casa 338,P01,L0453P01,4
2283,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q14 Casa 338,https://trello.com/c/1HLAdzRE,E02 Interna - Selador + Emassamento,Liberado,complete,borges188,2023-01-13T11:43:54.849Z,Iniciado,complete,borges188,2023-01-13T11:44:20.334Z,Finalizado,complete,borges188,2023-01-13T11:44:19.601Z,Entregue,complete,borges188,2023-01-13T11:44:19.252Z,Equipe,complete,borges188,2023-01-13T11:44:19.252Z,,03/01/23,03/01/23,M4,EQ16,L0453 | Q14 Casa 338,L0453,Q14,Casa 338,P02,L0453P02,4
2284,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q14 Casa 338,https://trello.com/c/1HLAdzRE,E03 Interna - Emassamento + Pintura Acrílica,Liberado,complete,josebraz14,2023-09-05T12:59:08.909Z,Iniciado,complete,josebraz14,2023-09-05T12:59:17.230Z,Finalizado,complete,josebraz14,2023-09-18T13:44:47.125Z,Entregue,incomplete,,,Equipe,complete,,,,05/09/2023,18/09/2023,M12,EQ12,L0453 | Q14 Casa 338,L0453,Q14,Casa 338,P03,L0453P03,3
2285,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q14 Casa 338,https://trello.com/c/1HLAdzRE,E04 Interna - Revisão de Entrega,Liberado,incomplete,,,Iniciado,incomplete,,,Finalizado,incomplete,,,Entregue,incomplete,,,Equipe,incomplete,,,,,,,,L0453 | Q14 Casa 338,L0453,Q14,Casa 338,P04,L0453P04,0
2286,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q14 Casa 338,https://trello.com/c/1HLAdzRE,E01 Externa - Emassamento Texturizado,Liberado,complete,borges188,2023-02-07T15:23:35.494Z,Iniciado,complete,borges188,2023-02-07T15:24:02.958Z,Finalizado,complete,borges188,2023-02-07T15:24:02.391Z,Entregue,complete,borges188,2023-02-07T15:24:02.051Z,Equipe,complete,borges188,2023-02-07T15:24:02.051Z,,07/02/23,08/02/23,M5,EQ18,L0453 | Q14 Casa 338,L0453,Q14,Casa 338,P05,L0453P05,4
2287,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q14 Casa 338,https://trello.com/c/1HLAdzRE,E02 Externa - Acabamento Textura Rolada,Liberado,complete,josebraz14,2023-11-01T16:29:07.138Z,Iniciado,complete,josebraz14,2023-11-01T16:29:15.556Z,Finalizado,complete,josebraz14,2023-11-01T16:29:22.946Z,Entregue,incomplete,,,Equipe,complete,,,,27/10/2023,31/10/2023,M14,EQ44,L0453 | Q14 Casa 338,L0453,Q14,Casa 338,P06,L0453P06,3
2288,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q14 Casa 338,https://trello.com/c/1HLAdzRE,E03 Externa - Lateral Emassamento Texturizado,Liberado,complete,josebraz14,2023-05-25T18:46:41.303Z,Iniciado,complete,josebraz14,2023-05-25T18:46:49.864Z,Finalizado,complete,josebraz14,2023-05-25T18:46:59.370Z,Entregue,complete,josebraz14,2023-05-25T18:47:06.808Z,Equipe,complete,josebraz14,2023-05-25T18:47:06.808Z,,24/05/2023,24/05/2023,M9,EQ54,L0453 | Q14 Casa 338,L0453,Q14,Casa 338,P07,L0453P07,4
2289,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q14 Casa 338,https://trello.com/c/1HLAdzRE,E04 Externa - Lateral Acabamento Texturizado,Liberado,complete,josebraz14,2023-09-22T13:42:21.966Z,Iniciado,complete,josebraz14,2023-09-27T12:36:00.848Z,Finalizado,complete,josebraz14,2023-09-27T12:36:08.666Z,Entregue,incomplete,,,Equipe,complete,,,,25/09/2023,,M13,EQ69,L0453 | Q14 Casa 338,L0453,Q14,Casa 338,P08,L0453P08,3
2290,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q14 Casa 339,https://trello.com/c/tjOugEjY,E01 Interna - Tratamento,Liberado,complete,borges188,2023-01-13T11:44:32.384Z,Iniciado,complete,borges188,2023-01-13T11:44:55.606Z,Finalizado,complete,borges188,2023-01-13T11:44:55.024Z,Entregue,complete,borges188,2023-01-13T11:44:54.625Z,Equipe,complete,borges188,2023-01-13T11:44:54.625Z,,03/01/23,03/01/23,M4,EQ16,L0454 | Q14 Casa 339,L0454,Q14,Casa 339,P01,L0454P01,4
2291,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q14 Casa 339,https://trello.com/c/tjOugEjY,E02 Interna - Selador + Emassamento,Liberado,complete,borges188,2023-01-13T11:44:58.221Z,Iniciado,complete,borges188,2023-01-13T11:45:25.439Z,Finalizado,complete,borges188,2023-01-13T11:45:25.068Z,Entregue,complete,borges188,2023-01-13T11:45:24.751Z,Equipe,complete,borges188,2023-01-13T11:45:24.751Z,,03/01/23,03/01/23,M4,EQ16,L0454 | Q14 Casa 339,L0454,Q14,Casa 339,P02,L0454P02,4
2292,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q14 Casa 339,https://trello.com/c/tjOugEjY,E03 Interna - Emassamento + Pintura Acrílica,Liberado,complete,josebraz14,2023-09-05T12:59:44.691Z,Iniciado,complete,josebraz14,2023-09-05T12:59:57.172Z,Finalizado,complete,josebraz14,2023-09-18T13:45:12.118Z,Entregue,incomplete,,,Equipe,complete,,,,05/09/2023,18/09/2023,M12,EQ13,L0454 | Q14 Casa 339,L0454,Q14,Casa 339,P03,L0454P03,3
2293,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q14 Casa 339,https://trello.com/c/tjOugEjY,E04 Interna - Revisão de Entrega,Liberado,incomplete,,,Iniciado,incomplete,,,Finalizado,incomplete,,,Entregue,incomplete,,,Equipe,incomplete,,,,,,,,L0454 | Q14 Casa 339,L0454,Q14,Casa 339,P04,L0454P04,0
2294,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q14 Casa 339,https://trello.com/c/tjOugEjY,E01 Externa - Emassamento Texturizado,Liberado,complete,borges188,2023-02-07T15:24:29.858Z,Iniciado,complete,borges188,2023-02-07T15:24:55.552Z,Finalizado,complete,borges188,2023-02-07T15:24:55.229Z,Entregue,complete,borges188,2023-02-07T15:24:54.739Z,Equipe,complete,borges188,2023-02-07T15:24:54.739Z,,07/02/23,08/02/23,M5,EQ18,L0454 | Q14 Casa 339,L0454,Q14,Casa 339,P05,L0454P05,4
2295,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q14 Casa 339,https://trello.com/c/tjOugEjY,E02 Externa - Acabamento Textura Rolada,Liberado,complete,josebraz14,2023-11-01T16:29:53.812Z,Iniciado,complete,josebraz14,2023-11-01T16:30:03.532Z,Finalizado,complete,josebraz14,2023-11-01T16:30:21.917Z,Entregue,incomplete,,,Equipe,complete,,,,27/10/2023,31/10/2023,M14,EQ44,L0454 | Q14 Casa 339,L0454,Q14,Casa 339,P06,L0454P06,3
2296,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q14 Casa 340,https://trello.com/c/YjKlsyLW,E01 Interna - Tratamento,Liberado,complete,borges188,2023-01-13T11:45:42.508Z,Iniciado,complete,borges188,2023-01-13T11:46:15.326Z,Finalizado,complete,borges188,2023-01-13T11:46:14.953Z,Entregue,complete,borges188,2023-01-13T11:46:14.547Z,Equipe,complete,borges188,2023-01-13T11:46:14.547Z,,03/01/23,03/01/23,M4,EQ16,L0455 | Q14 Casa 340,L0455,Q14,Casa 340,P01,L0455P01,4
2297,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q14 Casa 340,https://trello.com/c/YjKlsyLW,E02 Interna - Selador + Emassamento,Liberado,complete,borges188,2023-01-13T11:46:18.898Z,Iniciado,complete,borges188,2023-01-13T11:46:50.500Z,Finalizado,complete,borges188,2023-01-13T11:46:50.194Z,Entregue,complete,borges188,2023-01-13T11:46:49.806Z,Equipe,complete,borges188,2023-01-13T11:46:49.806Z,,03/01/23,03/01/23,M4,EQ16,L0455 | Q14 Casa 340,L0455,Q14,Casa 340,P02,L0455P02,4
2298,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q14 Casa 340,https://trello.com/c/YjKlsyLW,E03 Interna - Emassamento + Pintura Acrílica,Liberado,complete,josebraz14,2023-09-05T13:00:34.893Z,Iniciado,complete,josebraz14,2023-09-05T13:00:53.800Z,Finalizado,complete,josebraz14,2023-09-12T16:04:21.176Z,Entregue,incomplete,,,Equipe,complete,,,,05/09/2023,11/09/2023,M12,EQ13,L0455 | Q14 Casa 340,L0455,Q14,Casa 340,P03,L0455P03,3
2299,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q14 Casa 340,https://trello.com/c/YjKlsyLW,E04 Interna - Revisão de Entrega,Liberado,incomplete,,,Iniciado,incomplete,,,Finalizado,incomplete,,,Entregue,incomplete,,,Equipe,incomplete,,,,,,,,L0455 | Q14 Casa 340,L0455,Q14,Casa 340,P04,L0455P04,0
2300,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q14 Casa 340,https://trello.com/c/YjKlsyLW,E01 Externa - Emassamento Texturizado,Liberado,complete,borges188,2023-02-07T15:25:02.688Z,Iniciado,complete,borges188,2023-02-07T15:25:47.550Z,Finalizado,complete,borges188,2023-02-07T15:25:47.143Z,Entregue,complete,borges188,2023-02-07T15:25:46.828Z,Equipe,complete,borges188,2023-02-07T15:25:46.828Z,,07/02/23,07/02/23,M5,EQ18,L0455 | Q14 Casa 340,L0455,Q14,Casa 340,P05,L0455P05,4
2301,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q14 Casa 340,https://trello.com/c/YjKlsyLW,E02 Externa - Acabamento Textura Rolada,Liberado,complete,josebraz14,2023-09-22T13:43:17.364Z,Iniciado,complete,josebraz14,2023-09-22T13:45:37.880Z,Finalizado,complete,josebraz14,2023-09-27T12:37:23.199Z,Entregue,incomplete,,,Equipe,complete,,,,21/09/2023,25/09/2023,M13,EQ69,L0455 | Q14 Casa 340,L0455,Q14,Casa 340,P06,L0455P06,3
2302,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q14 Casa 341,https://trello.com/c/9sS4SSam,E01 Interna - Tratamento,Liberado,complete,borges188,2023-01-13T11:50:09.182Z,Iniciado,complete,borges188,2023-01-13T11:50:31.567Z,Finalizado,complete,borges188,2023-01-13T11:50:31.209Z,Entregue,complete,borges188,2023-01-13T11:50:30.859Z,Equipe,complete,borges188,2023-01-13T11:50:30.859Z,,04/01/23,04/01/23,M4,EQ16,L0456 | Q14 Casa 341,L0456,Q14,Casa 341,P01,L0456P01,4
2303,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q14 Casa 341,https://trello.com/c/9sS4SSam,E02 Interna - Selador + Emassamento,Liberado,complete,borges188,2023-01-13T11:50:33.127Z,Iniciado,complete,borges188,2023-01-13T11:50:55.591Z,Finalizado,complete,borges188,2023-01-13T11:50:55.230Z,Entregue,complete,borges188,2023-01-13T11:50:54.731Z,Equipe,complete,borges188,2023-01-13T11:50:54.731Z,,04/01/23,04/01/23,M4,EQ16,L0456 | Q14 Casa 341,L0456,Q14,Casa 341,P02,L0456P02,4
2304,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q14 Casa 341,https://trello.com/c/9sS4SSam,E03 Interna - Emassamento + Pintura Acrílica,Liberado,complete,josebraz14,2023-09-05T13:01:30.581Z,Iniciado,complete,josebraz14,2023-09-05T13:01:38.651Z,Finalizado,complete,josebraz14,2023-09-12T16:03:42.973Z,Entregue,incomplete,,,Equipe,complete,,,,05/09/2023,11/09/2023,M12,EQ13,L0456 | Q14 Casa 341,L0456,Q14,Casa 341,P03,L0456P03,3
2305,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q14 Casa 341,https://trello.com/c/9sS4SSam,E04 Interna - Revisão de Entrega,Liberado,incomplete,,,Iniciado,incomplete,,,Finalizado,incomplete,,,Entregue,incomplete,,,Equipe,incomplete,,,,,,,,L0456 | Q14 Casa 341,L0456,Q14,Casa 341,P04,L0456P04,0
2306,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q14 Casa 341,https://trello.com/c/9sS4SSam,E01 Externa - Emassamento Texturizado,Liberado,complete,borges188,2023-02-07T15:26:00.089Z,Iniciado,complete,borges188,2023-02-07T15:26:25.990Z,Finalizado,complete,borges188,2023-02-07T15:26:25.533Z,Entregue,complete,borges188,2023-02-07T15:26:24.987Z,Equipe,complete,borges188,2023-02-07T15:26:24.987Z,,07/02/23,08/02/23,M5,EQ18,L0456 | Q14 Casa 341,L0456,Q14,Casa 341,P05,L0456P05,4
2307,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q14 Casa 341,https://trello.com/c/9sS4SSam,E02 Externa - Acabamento Textura Rolada,Liberado,complete,josebraz14,2023-09-22T13:44:05.864Z,Iniciado,complete,josebraz14,2023-09-22T13:44:20.708Z,Finalizado,complete,josebraz14,2023-09-27T12:39:29.663Z,Entregue,incomplete,,,Equipe,complete,,,,21/09/2023,25/09/2023,M13,EQ69,L0456 | Q14 Casa 341,L0456,Q14,Casa 341,P06,L0456P06,3
2308,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q14 Casa 341,https://trello.com/c/9sS4SSam,E03 Externa - Lateral Emassamento Texturizado,Liberado,complete,josebraz14,2023-05-19T17:50:03.975Z,Iniciado,complete,josebraz14,2023-05-19T17:50:17.336Z,Finalizado,complete,josebraz14,2023-05-19T17:50:30.035Z,Entregue,complete,josebraz14,2023-05-19T17:50:39.538Z,Equipe,complete,josebraz14,2023-05-19T17:50:39.538Z,,17/05/2023,18/05/2023,M8,EQ54,L0456 | Q14 Casa 341,L0456,Q14,Casa 341,P07,L0456P07,4
2309,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q14 Casa 341,https://trello.com/c/9sS4SSam,E04 Externa - Lateral Acabamento Texturizado,Liberado,complete,josebraz14,2023-09-22T13:44:44.434Z,Iniciado,complete,josebraz14,2023-09-27T12:38:14.863Z,Finalizado,complete,josebraz14,2023-09-27T12:38:24.255Z,Entregue,incomplete,,,Equipe,complete,,,,25/09/2023,25/09/2023,M13,EQ69,L0456 | Q14 Casa 341,L0456,Q14,Casa 341,P08,L0456P08,3
2310,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q14 Casa 342,https://trello.com/c/9nOIJrGI,E01 Interna - Tratamento,Liberado,complete,borges188,2023-01-13T11:51:07.444Z,Iniciado,complete,borges188,2023-01-13T11:51:32.859Z,Finalizado,complete,borges188,2023-01-13T11:51:32.474Z,Entregue,complete,borges188,2023-01-13T11:51:32.125Z,Equipe,complete,borges188,2023-01-13T11:51:32.125Z,,04/01/23,04/01/23,M4,EQ16,L0457 | Q14 Casa 342,L0457,Q14,Casa 342,P01,L0457P01,4
2311,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q14 Casa 342,https://trello.com/c/9nOIJrGI,E02 Interna - Selador + Emassamento,Liberado,complete,borges188,2023-01-13T11:51:33.214Z,Iniciado,complete,borges188,2023-01-13T11:51:59.523Z,Finalizado,complete,borges188,2023-01-13T11:51:59.178Z,Entregue,complete,borges188,2023-01-13T11:51:58.822Z,Equipe,complete,borges188,2023-01-13T11:51:58.822Z,,04/01/23,04/01/23,M4,EQ16,L0457 | Q14 Casa 342,L0457,Q14,Casa 342,P02,L0457P02,4
2312,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q14 Casa 342,https://trello.com/c/9nOIJrGI,E03 Interna - Emassamento + Pintura Acrílica,Liberado,complete,josebraz14,2023-10-04T14:06:34.461Z,Iniciado,complete,josebraz14,2023-10-04T14:06:37.224Z,Finalizado,complete,josebraz14,2023-10-06T13:02:33.676Z,Entregue,incomplete,,,Equipe,complete,,,,02/10/2023,06/10/2023,M13,EQ72,L0457 | Q14 Casa 342,L0457,Q14,Casa 342,P03,L0457P03,3
2313,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q14 Casa 342,https://trello.com/c/9nOIJrGI,E04 Interna - Revisão de Entrega,Liberado,incomplete,,,Iniciado,incomplete,,,Finalizado,incomplete,,,Entregue,incomplete,,,Equipe,incomplete,,,,,,,,L0457 | Q14 Casa 342,L0457,Q14,Casa 342,P04,L0457P04,0
2314,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q14 Casa 342,https://trello.com/c/9nOIJrGI,E01 Externa - Emassamento Texturizado,Liberado,complete,borges188,2023-02-07T15:48:57.781Z,Iniciado,complete,borges188,2023-02-07T15:49:26.477Z,Finalizado,complete,borges188,2023-02-07T15:49:25.380Z,Entregue,complete,borges188,2023-02-07T15:49:24.417Z,Equipe,complete,borges188,2023-02-07T15:49:24.417Z,,06/02/23,07/02/23,M5,EQ20,L0457 | Q14 Casa 342,L0457,Q14,Casa 342,P05,L0457P05,4
2315,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q14 Casa 342,https://trello.com/c/9nOIJrGI,E02 Externa - Acabamento Textura Rolada,Liberado,complete,josebraz14,2023-10-11T18:03:59.849Z,Iniciado,complete,josebraz14,2023-10-11T18:04:16.480Z,Finalizado,complete,josebraz14,2023-10-11T18:04:23.699Z,Entregue,incomplete,,,Equipe,complete,,,,10/10/2023,11/10/2023,M13,EQ70,L0457 | Q14 Casa 342,L0457,Q14,Casa 342,P06,L0457P06,3
2316,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q14 Casa 342,https://trello.com/c/9nOIJrGI,E03 Externa - Lateral Emassamento Texturizado,Liberado,complete,josebraz14,2023-05-25T18:48:27.606Z,Iniciado,complete,josebraz14,2023-05-25T18:48:47.827Z,Finalizado,complete,josebraz14,2023-05-25T18:48:56.671Z,Entregue,complete,josebraz14,2023-05-25T18:49:04.251Z,Equipe,complete,josebraz14,2023-05-25T18:49:04.251Z,,25/05/2023,25/05/2023,M9,EQ54,L0457 | Q14 Casa 342,L0457,Q14,Casa 342,P07,L0457P07,4
2317,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q14 Casa 342,https://trello.com/c/9nOIJrGI,E04 Externa - Lateral Acabamento Texturizado,Liberado,complete,josebraz14,2023-12-01T11:12:41.437Z,Iniciado,complete,josebraz14,2023-12-01T11:13:09.201Z,Finalizado,complete,josebraz14,2023-12-01T11:13:18.107Z,Entregue,incomplete,,,Equipe,complete,,,,22/09/2023,22/09/2023,M13,EQ70,L0457 | Q14 Casa 342,L0457,Q14,Casa 342,P08,L0457P08,3
2318,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q14 Casa 343,https://trello.com/c/txHmxyZP,E01 Interna - Tratamento,Liberado,complete,borges188,2023-01-13T11:52:10.181Z,Iniciado,complete,borges188,2023-01-13T11:52:33.726Z,Finalizado,complete,borges188,2023-01-13T11:52:33.376Z,Entregue,complete,borges188,2023-01-13T11:52:32.970Z,Equipe,complete,borges188,2023-01-13T11:52:32.970Z,,04/01/23,04/01/23,M4,EQ16,L0458 | Q14 Casa 343,L0458,Q14,Casa 343,P01,L0458P01,4
2319,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q14 Casa 343,https://trello.com/c/txHmxyZP,E02 Interna - Selador + Emassamento,Liberado,complete,borges188,2023-01-13T11:52:36.443Z,Iniciado,complete,borges188,2023-01-13T11:53:03.961Z,Finalizado,complete,borges188,2023-01-13T11:53:03.238Z,Entregue,complete,borges188,2023-01-13T11:53:02.880Z,Equipe,complete,borges188,2023-01-13T11:53:02.880Z,,04/01/23,04/01/23,M4,EQ16,L0458 | Q14 Casa 343,L0458,Q14,Casa 343,P02,L0458P02,4
2320,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q14 Casa 343,https://trello.com/c/txHmxyZP,E03 Interna - Emassamento + Pintura Acrílica,Liberado,complete,josebraz14,2023-10-04T14:06:40.774Z,Iniciado,complete,josebraz14,2023-10-04T14:06:41.330Z,Finalizado,complete,josebraz14,2023-10-06T13:03:18.139Z,Entregue,incomplete,,,Equipe,complete,,,,02/10/2023,06/10/2023,M13,EQ72,L0458 | Q14 Casa 343,L0458,Q14,Casa 343,P03,L0458P03,3
2321,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q14 Casa 343,https://trello.com/c/txHmxyZP,E04 Interna - Revisão de Entrega,Liberado,incomplete,,,Iniciado,incomplete,,,Finalizado,incomplete,,,Entregue,incomplete,,,Equipe,incomplete,,,,,,,,L0458 | Q14 Casa 343,L0458,Q14,Casa 343,P04,L0458P04,0
2322,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q14 Casa 343,https://trello.com/c/txHmxyZP,E01 Externa - Emassamento Texturizado,Liberado,complete,borges188,2023-02-07T15:50:02.424Z,Iniciado,complete,borges188,2023-02-07T15:50:26.641Z,Finalizado,complete,borges188,2023-02-07T15:50:28.245Z,Entregue,complete,borges188,2023-02-07T15:50:25.918Z,Equipe,complete,borges188,2023-02-07T15:50:25.918Z,,06/02/23,07/02/23,M5,EQ20,L0458 | Q14 Casa 343,L0458,Q14,Casa 343,P05,L0458P05,4
2323,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q14 Casa 343,https://trello.com/c/txHmxyZP,E02 Externa - Acabamento Textura Rolada,Liberado,complete,josebraz14,2023-10-11T18:05:16.615Z,Iniciado,complete,josebraz14,2023-10-11T18:05:29.670Z,Finalizado,complete,josebraz14,2023-10-11T18:05:39.289Z,Entregue,incomplete,,,Equipe,complete,,,,10/10/2023,11/10/2023,M13,EQ70,L0458 | Q14 Casa 343,L0458,Q14,Casa 343,P06,L0458P06,3
2324,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q14 Casa 344,https://trello.com/c/65hNmmEG,E01 Interna - Tratamento,Liberado,complete,borges188,2023-01-13T11:53:25.606Z,Iniciado,complete,borges188,2023-01-13T11:53:50.801Z,Finalizado,complete,borges188,2023-01-13T11:53:50.412Z,Entregue,complete,borges188,2023-01-13T11:53:50.027Z,Equipe,complete,borges188,2023-01-13T11:53:50.027Z,,05/01/23,05/01/23,M4,EQ16,L0459 | Q14 Casa 344,L0459,Q14,Casa 344,P01,L0459P01,4
2325,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q14 Casa 344,https://trello.com/c/65hNmmEG,E02 Interna - Selador + Emassamento,Liberado,complete,borges188,2023-01-13T11:53:53.336Z,Iniciado,complete,borges188,2023-01-13T11:54:12.030Z,Finalizado,complete,borges188,2023-01-13T11:54:11.653Z,Entregue,incomplete,,,Equipe,complete,,,,05/01/23,05/01/23,M4,EQ16,L0459 | Q14 Casa 344,L0459,Q14,Casa 344,P02,L0459P02,3
2326,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q14 Casa 344,https://trello.com/c/65hNmmEG,E03 Interna - Emassamento + Pintura Acrílica,Liberado,complete,josebraz14,2023-09-28T12:46:14.933Z,Iniciado,complete,josebraz14,2023-09-28T12:46:21.323Z,Finalizado,complete,josebraz14,2023-10-04T14:06:27.232Z,Entregue,incomplete,,,Equipe,complete,,,,28/09/2023,03/10/2023,M13,EQ72,L0459 | Q14 Casa 344,L0459,Q14,Casa 344,P03,L0459P03,3
2327,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q14 Casa 344,https://trello.com/c/65hNmmEG,E04 Interna - Revisão de Entrega,Liberado,incomplete,,,Iniciado,incomplete,,,Finalizado,incomplete,,,Entregue,incomplete,,,Equipe,incomplete,,,,,,,,L0459 | Q14 Casa 344,L0459,Q14,Casa 344,P04,L0459P04,0
2328,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q14 Casa 344,https://trello.com/c/65hNmmEG,E01 Externa - Emassamento Texturizado,Liberado,complete,borges188,2023-02-07T15:50:50.269Z,Iniciado,complete,borges188,2023-02-07T15:51:22.755Z,Finalizado,complete,borges188,2023-02-07T15:51:22.422Z,Entregue,complete,borges188,2023-02-07T15:51:22.035Z,Equipe,complete,borges188,2023-02-07T15:51:22.035Z,,06/02/23,07/02/23,M5,EQ20,L0459 | Q14 Casa 344,L0459,Q14,Casa 344,P05,L0459P05,4
2329,6319db41ed1b940239cb3227,2022 RNI PACATUBA,Q14 Casa 344,https://trello.com/c/65hNmmEG,E02 Externa - Acabamento Textura Rolada,Liberado,complete,josebraz14,2023-10-11T18:06:16.564Z,Iniciado,complete,josebraz14,2023-10-11T18:06:26.629Z,Finalizado,complete,josebraz14,2023-10-11T18:06:33.239Z,Entregue,incomplete,,,Equipe,complete,,,,10/10/2023,11/10/2023,M13,EQ70,L0459 | Q14 Casa 344,L0459,Q14,Casa 344,P06,L0459P06,3
